x,y,yaw
298331.992,4137541.123,0.748378
298332.342,4137541.448,0.823085
298334.371,4137543.636,0.821213
298334.667,4137543.954,0.887780
298336.549,4137546.267,0.890808
298336.680,4137546.429,0.904640
298338.535,4137548.789,0.906120
298339.071,4137549.473,0.906441
298340.916,4137551.829,0.906865
298342.020,4137553.240,0.901626
298343.881,4137555.593,0.901482
298344.756,4137556.699,0.905879
298346.600,4137559.051,0.905754
298347.872,4137560.673,0.901015
298349.729,4137563.018,0.901355
298351.265,4137564.959,0.906819
298353.107,4137567.313,0.906600
298354.376,4137568.934,0.909866
298354.855,4137569.550,0.908989
298356.688,4137571.903,0.909195
298358.521,4137574.257,0.909195
298360.354,4137576.611,0.908989
298362.187,4137578.964,0.909181
298363.883,4137581.142,0.909360
298364.020,4137581.318,0.909195
298365.853,4137583.672,0.908989
298367.686,4137586.025,0.909396
298368.441,4137586.995,0.904718
298369.076,4137587.803,0.905266
298370.814,4137590.017,0.906899
298372.651,4137592.365,0.904595
298373.849,4137593.889,0.903347
298375.705,4137596.244,0.904658
298376.939,4137597.814,0.885067
298376.957,4137597.836,0.903905
298378.803,4137600.181,0.902920
298379.113,4137600.574,0.907610
298380.952,4137602.928,0.907419
298381.299,4137603.372,0.906968
298383.142,4137605.728,0.906425
298383.532,4137606.226,0.903849
298385.379,4137608.572,0.902107
298385.827,4137609.139,0.900428
298387.691,4137611.490,0.900711
298388.191,4137612.121,0.905838
298390.043,4137614.483,0.904766
298390.608,4137615.202,0.906362
298392.458,4137617.564,0.906022
298393.096,4137618.378,0.903196
298394.951,4137620.731,0.902777
298396.563,4137622.774,0.911990
298397.307,4137623.735,0.898041
298399.169,4137626.072,0.902352
298400.491,4137627.746,0.903060
298402.341,4137630.092,0.903046
298403.669,4137631.776,0.902535
298405.521,4137634.122,0.902814
298406.852,4137635.809,0.903474
298408.702,4137638.157,0.904591
298410.025,4137639.840,0.903267
298411.875,4137642.187,0.903512
298413.197,4137643.865,0.903849
298415.044,4137646.211,0.903435
298416.367,4137647.890,0.904056
298418.214,4137650.237,0.905513
298419.529,4137651.913,0.904733
298421.375,4137654.262,0.902235
298422.691,4137655.928,0.903586
298424.539,4137658.274,0.905116
298425.859,4137659.955,0.904583
298427.704,4137662.302,0.904352
298429.019,4137663.974,0.904319
298430.865,4137666.321,0.904748
298432.175,4137667.988,0.904319
298434.021,4137670.335,0.903613
298435.338,4137672.007,0.904263
298437.185,4137674.355,0.905302
298438.499,4137676.029,0.904789
298440.344,4137678.377,0.903223
298441.666,4137680.054,0.903323
298443.515,4137682.400,0.905386
298444.817,4137684.059,0.903944
298446.666,4137686.408,0.903779
298447.992,4137688.092,0.904207
298449.840,4137690.441,0.904121
298451.169,4137692.130,0.904470
298453.016,4137694.479,0.904140
298454.330,4137696.149,0.905147
298456.176,4137698.500,0.905992
298457.485,4137700.170,0.904677
298459.332,4137702.520,0.904459
298460.653,4137704.200,0.904679
298460.888,4137704.499,0.904978
298462.499,4137706.550,0.904273
298463.815,4137708.223,0.903461
298465.316,4137710.128,0.902434
298465.665,4137710.570,0.904431
298466.979,4137712.241,0.904789
298468.824,4137714.589,0.905066
298470.130,4137716.252,0.904526
298471.976,4137718.600,0.902777
298473.300,4137720.278,0.904996
298475.145,4137722.627,0.905326
298476.466,4137724.310,0.904733
298478.312,4137726.659,0.904431
298479.626,4137728.330,0.904526
298481.472,4137730.678,0.904224
298482.796,4137732.361,0.904245
298483.751,4137733.575,0.904282
298484.643,4137734.709,0.904116
298485.961,4137736.384,0.903119
298487.549,4137738.398,0.902702
298487.811,4137738.730,0.903201
298489.137,4137740.412,0.904733
298490.983,4137742.761,0.904695
298492.301,4137744.438,0.904263
