x,y,yaw,kappa,mode
-258.799,-289.354,2.475862,0.000917,2
-258.956,-289.231,2.476034,0.000811,2
-259.112,-289.108,2.476185,0.000708,2
-259.269,-288.985,2.476316,0.000604,2
-259.426,-288.862,2.476426,0.000502,2
-259.582,-288.739,2.476516,0.000400,2
-259.739,-288.617,2.476585,0.000296,2
-259.896,-288.494,2.476634,0.000196,2
-260.052,-288.371,2.476663,0.000093,2
-260.209,-288.248,2.476671,0.000040,2
