x,y,yaw,kappa,mode
-194.056,-106.227,-0.664561,0.000000,2
-193.899,-106.350,-0.664561,0.000000,2
-193.742,-106.473,-0.664561,0.000000,2
-193.585,-106.596,-0.664561,0.000000,2
-193.428,-106.719,-0.664561,0.000000,2
-193.271,-106.843,-0.664561,0.000000,2
-193.114,-106.966,-0.664561,0.000000,2
-192.957,-107.089,-0.664561,0.000000,2
-192.799,-107.212,-0.664561,0.000000,2
-192.642,-107.335,-0.664561,0.000000,2
-192.485,-107.458,-0.664561,0.000000,2
-192.328,-107.581,-0.664561,0.000000,2
-192.171,-107.704,-0.664561,0.000000,2
-192.014,-107.827,-0.664561,0.000000,2
-191.857,-107.950,-0.664561,0.000000,2
-191.700,-108.073,-0.664561,0.000000,2
-191.543,-108.196,-0.664561,0.000000,2
-191.386,-108.319,-0.664561,0.000000,2
-191.229,-108.442,-0.664561,0.000000,2
-191.072,-108.565,-0.664561,0.000000,2
-190.915,-108.688,-0.664561,0.000000,2
-190.758,-108.811,-0.664561,0.000000,2
-190.600,-108.935,-0.664561,0.000000,2
-190.443,-109.058,-0.664561,0.000000,2
-190.286,-109.181,-0.664561,0.000000,2
-190.129,-109.304,-0.664561,0.000000,2
-189.972,-109.427,-0.664561,0.000000,2
-189.815,-109.550,-0.664561,0.000000,2
-189.658,-109.673,-0.664561,0.000000,2
-189.501,-109.796,-0.664561,0.000000,2
-189.344,-109.919,-0.664561,0.000000,2
-189.187,-110.042,-0.664561,0.000000,2
-189.030,-110.165,-0.664561,0.000000,2
-188.873,-110.288,-0.664561,0.000000,2
-188.716,-110.411,-0.664561,0.000000,2
-188.558,-110.534,-0.664561,0.000000,2
-188.401,-110.657,-0.664561,0.000000,2
-188.244,-110.780,-0.664561,0.000000,2
-188.087,-110.903,-0.664561,0.000000,2
-187.930,-111.027,-0.664561,0.000000,2
-187.773,-111.150,-0.664561,0.000000,2
-187.616,-111.273,-0.664561,0.000000,2
-187.459,-111.396,-0.664561,0.000000,2
-187.302,-111.519,-0.664561,0.000000,2
-187.145,-111.642,-0.664561,0.000000,2
-186.988,-111.765,-0.664561,0.000000,2
-186.831,-111.888,-0.664561,0.000000,2
-186.674,-112.011,-0.664561,0.000000,2
-186.516,-112.134,-0.664561,0.000000,2
-186.359,-112.257,-0.664561,0.000000,2
-186.202,-112.380,-0.664561,0.000000,2
-186.045,-112.503,-0.664561,0.000000,2
-185.888,-112.626,-0.664561,0.000000,2
-185.731,-112.749,-0.664561,0.000000,2
-185.574,-112.872,-0.664561,0.000000,2
-185.417,-112.995,-0.664561,0.000000,2
-185.260,-113.119,-0.664561,0.000000,2
-185.103,-113.242,-0.664561,0.000000,2
-184.946,-113.365,-0.664561,0.000000,2
-184.789,-113.488,-0.664561,0.000000,2
-184.632,-113.611,-0.664561,0.000000,2
-184.475,-113.734,-0.664561,0.000000,2
-184.317,-113.857,-0.664561,0.000000,2
