x,y,yaw,kappa,mode
-260.214,-288.255,2.474976,-0.000575,3
-260.371,-288.131,2.474861,-0.000561,3
-260.528,-288.008,2.474752,-0.000530,3
-260.686,-287.884,2.474649,-0.000496,3
-260.843,-287.760,2.474553,-0.000465,3
-261.000,-287.636,2.474463,-0.000436,3
-261.157,-287.513,2.474379,-0.000406,3
-261.314,-287.389,2.474301,-0.000372,3
-261.471,-287.265,2.474230,-0.000340,3
-261.628,-287.141,2.474165,-0.000310,3
-261.785,-287.018,2.474106,-0.000280,3
-261.943,-286.894,2.474053,-0.000247,3
-262.100,-286.770,2.474007,-0.000215,3
-262.257,-286.646,2.473967,-0.000185,3
-262.414,-286.522,2.473933,-0.000155,3
-262.571,-286.398,2.473905,-0.000122,3
-262.728,-286.274,2.473884,-0.000090,3
-262.885,-286.151,2.473869,-0.000060,3
-263.042,-286.027,2.473860,-0.000030,3
-263.199,-285.903,2.473857,0.000002,3
-263.356,-285.779,2.473861,0.000037,3
-263.513,-285.655,2.473872,0.000070,3
-263.670,-285.531,2.473889,0.000093,3
-263.827,-285.408,2.473909,0.000103,3
-263.984,-285.284,2.473930,0.000102,3
-264.141,-285.160,2.473950,0.000090,3
-264.299,-285.036,2.473966,0.000070,3
-264.456,-284.912,2.473978,0.000050,3
-264.613,-284.788,2.473986,0.000030,3
-264.770,-284.664,2.473990,0.000010,3
-264.927,-284.541,2.473990,-0.000010,3
-265.084,-284.417,2.473986,-0.000030,3
-265.241,-284.293,2.473978,-0.000050,3
-265.398,-284.169,2.473966,-0.000067,3
-265.555,-284.045,2.473951,-0.000087,3
-265.712,-283.921,2.473931,-0.000110,3
-265.869,-283.798,2.473907,-0.000128,3
-266.026,-283.674,2.473880,-0.000140,3
-266.183,-283.550,2.473851,-0.000145,3
-266.341,-283.426,2.473822,-0.000140,3
-266.498,-283.302,2.473795,-0.000127,3
-266.655,-283.178,2.473771,-0.000110,3
-266.812,-283.054,2.473751,-0.000090,3
-266.969,-282.930,2.473735,-0.000070,3
-267.126,-282.807,2.473723,-0.000053,3
-267.283,-282.683,2.473714,-0.000035,3
-267.440,-282.559,2.473709,-0.000015,3
-267.597,-282.435,2.473708,0.000002,3
-267.754,-282.311,2.473710,0.000020,3
-267.911,-282.187,2.473716,0.000037,3
-268.068,-282.063,2.473725,0.000057,3
-268.225,-281.939,2.473739,0.000075,3
-268.382,-281.816,2.473755,0.000090,3
-268.539,-281.692,2.473775,0.000102,3
-268.696,-281.568,2.473796,0.000107,3
-268.853,-281.444,2.473818,0.000115,3
-269.010,-281.320,2.473842,0.000117,3
-269.167,-281.196,2.473865,0.000117,3
-269.325,-281.072,2.473889,0.000122,3
-269.482,-280.949,2.473914,0.000125,3
-269.639,-280.825,2.473939,0.000127,3
-269.796,-280.701,2.473965,0.000130,3
-269.953,-280.577,2.473991,0.000132,3
-270.110,-280.453,2.474018,0.000135,3
-270.267,-280.329,2.474045,0.000138,3
