x,y,yaw,kappa,mode
-7.869,-57.091,2.476856,-0.001853,3
-8.026,-56.968,2.476444,-0.002053,3
-8.183,-56.845,2.476037,-0.001760,3
-8.340,-56.721,2.475741,-0.001041,3
-8.497,-56.598,2.475621,-0.000103,3
-8.654,-56.475,2.475700,0.000846,3
-8.811,-56.351,2.475959,0.001584,3
-8.968,-56.228,2.476333,0.001903,3
-9.125,-56.105,2.476718,0.001735,3
-9.282,-55.982,2.477025,0.001386,3
-9.440,-55.859,2.477272,0.001137,3
-9.597,-55.735,2.477480,0.000941,3
-9.754,-55.612,2.477648,0.000740,3
-9.911,-55.489,2.477775,0.000538,3
-10.069,-55.366,2.477863,0.000338,3
-10.226,-55.243,2.477910,0.000133,3
-10.383,-55.120,2.477916,-0.000080,3
-10.540,-54.997,2.477878,-0.000285,3
-10.698,-54.874,2.477802,-0.000450,3
-10.855,-54.751,2.477698,-0.000562,3
-11.012,-54.628,2.477578,-0.000610,3
-11.170,-54.505,2.477454,-0.000605,3
-11.327,-54.382,2.477336,-0.000562,3
-11.484,-54.259,2.477230,-0.000501,3
-11.641,-54.136,2.477136,-0.000446,3
-11.798,-54.013,2.477052,-0.000396,3
-11.955,-53.890,2.476978,-0.000347,3
-12.113,-53.766,2.476913,-0.000300,3
-12.270,-53.643,2.476858,-0.000253,3
-12.427,-53.520,2.476812,-0.000206,3
-12.584,-53.397,2.476776,-0.000158,3
-12.741,-53.274,2.476749,-0.000108,3
-12.898,-53.151,2.476733,-0.000057,3
-13.056,-53.027,2.476726,-0.000012,3
-13.213,-52.904,2.476728,0.000030,3
-13.370,-52.781,2.476738,0.000063,3
-13.527,-52.658,2.476753,0.000083,3
-13.684,-52.535,2.476771,0.000098,3
-13.841,-52.412,2.476792,0.000108,3
-13.998,-52.288,2.476814,0.000115,3
-14.156,-52.165,2.476838,0.000123,3
-14.313,-52.042,2.476863,0.000133,3
-14.470,-51.919,2.476891,0.000143,3
-14.627,-51.796,2.476920,0.000150,3
-14.784,-51.673,2.476951,0.000160,3
-14.941,-51.549,2.476984,0.000170,3
-15.099,-51.426,2.477019,0.000178,3
-15.256,-51.303,2.477055,0.000188,3
-15.413,-51.180,2.477094,0.000198,3
-15.570,-51.057,2.477134,0.000206,3
-15.727,-50.934,2.477176,0.000216,3
-15.884,-50.811,2.477220,0.000225,3
-16.042,-50.688,2.477266,0.000235,3
-16.199,-50.564,2.477314,0.000245,3
-16.356,-50.441,2.477364,0.000253,3
-16.513,-50.318,2.477415,0.000263,3
-16.670,-50.195,2.477469,0.000273,3
-16.828,-50.072,2.477524,0.000280,3
-16.985,-49.949,2.477581,0.000489,3
-17.142,-49.826,2.477719,0.000381,3
-17.299,-49.703,2.477733,-0.000165,3
-17.457,-49.580,2.477653,-0.000568,3
-17.614,-49.457,2.477506,-0.000817,3
-17.771,-49.334,2.477327,-0.000892,3
-17.928,-49.211,2.477150,-0.000785,3
-18.085,-49.088,2.477014,-0.000479,3
-18.242,-48.965,2.476959,0.000045,3
-18.399,-48.842,2.477032,0.000183,3
-18.556,-48.719,2.477032,-0.000000,3
-18.714,-48.596,2.477032,-0.000000,3
-18.871,-48.473,2.477032,-0.000000,3
-19.028,-48.349,2.477032,-0.000000,3
-19.185,-48.226,2.477032,-0.000000,3
