x,y,yaw,kappa,mode
-16.299,-21.515,-2.234067,-0.000115,0
-16.423,-21.673,-2.234087,-0.000080,0
-16.546,-21.830,-2.234099,-0.000045,0
-16.669,-21.988,-2.234105,-0.000010,0
-16.792,-22.146,-2.234103,0.000025,0
-16.915,-22.303,-2.234095,0.000058,0
-17.038,-22.461,-2.234080,0.000093,0
-17.161,-22.618,-2.234058,0.000127,0
-17.285,-22.776,-2.234029,0.000162,0
-17.408,-22.933,-2.233993,0.000198,0
-17.531,-23.091,-2.233950,0.000230,0
-17.654,-23.249,-2.233901,0.000243,0
-17.777,-23.406,-2.233853,0.000230,0
-17.900,-23.564,-2.233809,0.000207,0
-18.023,-23.722,-2.233770,0.000185,0
-18.146,-23.879,-2.233735,0.000163,0
-18.269,-24.037,-2.233705,0.000143,0
-18.392,-24.194,-2.233678,0.000120,0
-18.515,-24.352,-2.233657,0.000097,0
-18.639,-24.510,-2.233639,0.000077,0
-18.762,-24.667,-2.233626,0.000055,0
-18.885,-24.825,-2.233617,0.000032,0
-19.008,-24.983,-2.233613,0.000010,0
-19.131,-25.140,-2.233613,-0.000010,0
-19.254,-25.298,-2.233617,-0.000032,0
-19.377,-25.456,-2.233626,-0.000055,0
-19.500,-25.613,-2.233639,-0.000085,0
-19.623,-25.771,-2.233660,-0.000125,0
-19.746,-25.928,-2.233689,-0.000165,0
-19.869,-26.086,-2.233726,-0.000205,0
-19.992,-26.244,-2.233771,-0.000248,0
-20.115,-26.401,-2.233825,-0.000290,0
-20.239,-26.559,-2.233887,-0.000329,0
-20.362,-26.717,-2.233957,-0.000373,0
-20.485,-26.874,-2.234036,-0.000413,0
-20.608,-27.032,-2.234122,-0.000453,0
-20.731,-27.189,-2.234217,-0.000495,0
-20.854,-27.347,-2.234320,-0.000538,0
-20.977,-27.504,-2.234432,-0.000577,0
-21.101,-27.662,-2.234551,-0.000616,0
-21.224,-27.820,-2.234679,-0.000621,0
-21.347,-27.977,-2.234799,-0.000258,0
-21.470,-28.135,-2.234782,0.000497,0
-21.594,-28.292,-2.234600,0.001239,0
-21.717,-28.450,-2.234286,0.001519,0
-21.840,-28.607,-2.233993,0.001361,0
-21.963,-28.765,-2.233742,0.001153,0
-22.086,-28.922,-2.233532,0.000943,0
-22.209,-29.080,-2.233365,0.000732,0
-22.332,-29.238,-2.233239,0.000528,0
-22.455,-29.395,-2.233154,0.000318,0
-22.578,-29.553,-2.233112,0.000107,0
-22.701,-29.711,-2.233111,-0.000100,0
-22.824,-29.869,-2.233152,-0.000308,0
-22.947,-30.026,-2.233234,-0.000515,0
-23.070,-30.184,-2.233358,-0.000704,0
-23.193,-30.342,-2.233516,-0.000763,0
-23.316,-30.499,-2.233663,-0.000696,0
