x,y,yaw,kappa,mode
-307.692,-250.668,-0.677734,0.000000,2
-307.537,-250.793,-0.677734,0.000000,2
-307.382,-250.918,-0.677734,0.000000,2
-307.227,-251.043,-0.677734,0.000000,2
-307.071,-251.168,-0.677734,0.000000,2
-306.916,-251.292,-0.677734,0.000000,2
-306.761,-251.417,-0.677734,0.000000,2
-306.606,-251.542,-0.677734,0.000000,2
-306.451,-251.667,-0.677734,0.000000,2
-306.296,-251.792,-0.677734,0.000000,2
-306.141,-251.917,-0.677734,0.000000,2
-305.985,-252.042,-0.677734,0.000000,2
-305.830,-252.167,-0.677734,0.000000,2
-305.675,-252.291,-0.677734,0.000000,2
-305.520,-252.416,-0.677734,0.000000,2
-305.365,-252.541,-0.677734,0.000000,2
-305.210,-252.666,-0.677734,0.000000,2
-305.054,-252.791,-0.677734,0.000000,2
-304.899,-252.916,-0.677734,0.000000,2
-304.744,-253.041,-0.677734,0.000000,2
-304.589,-253.166,-0.677734,0.000000,2
-304.434,-253.291,-0.677734,0.000000,2
-304.279,-253.415,-0.677734,0.000000,2
-304.124,-253.540,-0.677734,0.000000,2
-303.968,-253.665,-0.677734,0.000000,2
-303.813,-253.790,-0.677734,0.000000,2
-303.658,-253.915,-0.677734,0.000000,2
-303.503,-254.040,-0.677734,0.000000,2
-303.348,-254.165,-0.677734,0.000000,2
-303.193,-254.290,-0.677734,0.000000,2
-303.038,-254.414,-0.677734,0.000000,2
-302.882,-254.539,-0.677734,0.000000,2
-302.727,-254.664,-0.677734,0.000000,2
-302.572,-254.789,-0.677734,0.000000,2
-302.417,-254.914,-0.677734,0.000000,2
-302.262,-255.039,-0.677734,0.000000,2
-302.107,-255.164,-0.677734,0.000000,2
-301.951,-255.289,-0.677734,0.000000,2
-301.796,-255.414,-0.677734,0.000000,2
-301.641,-255.538,-0.677734,0.000000,2
-301.486,-255.663,-0.677734,0.000000,2
-301.331,-255.788,-0.677734,0.000000,2
-301.176,-255.913,-0.677734,0.000000,2
-301.021,-256.038,-0.677734,0.000000,2
-300.865,-256.163,-0.677734,0.000000,2
-300.710,-256.288,-0.677734,0.000000,2
-300.555,-256.413,-0.677734,0.000000,2
-300.400,-256.538,-0.677734,0.000000,2
-300.245,-256.662,-0.677734,0.000000,2
-300.090,-256.787,-0.677734,0.000000,2
-299.935,-256.912,-0.677734,0.000000,2
-299.779,-257.037,-0.677734,0.000000,2
-299.624,-257.162,-0.677734,0.000000,2
-299.469,-257.287,-0.677734,0.000000,2
-299.314,-257.412,-0.677734,0.000000,2
-299.159,-257.537,-0.677734,-0.002105,2
-299.004,-257.661,-0.678571,-0.000712,2
-298.849,-257.786,-0.678017,0.005283,2
-298.693,-257.911,-0.676463,0.009310,2
-298.538,-258.036,-0.674302,0.011398,2
-298.383,-258.160,-0.671931,0.011408,2
-298.226,-258.285,-0.669748,0.009420,2
-298.069,-258.409,-0.668156,0.005478,2
-297.912,-258.533,-0.667556,-0.000495,2
-297.755,-258.657,-0.668354,-0.001919,2
-297.598,-258.781,-0.668324,0.000137,2
-297.441,-258.905,-0.668299,0.000112,2
-297.284,-259.029,-0.668279,0.000087,2
-297.127,-259.153,-0.668264,0.000065,2
