x,y,yaw,kappa,mode
-170.959,-124.321,2.477825,-0.000719,3
-171.116,-124.198,2.477658,-0.000955,3
-171.273,-124.075,2.477444,-0.001188,3
-171.431,-123.952,2.477183,-0.001471,3
-171.588,-123.829,2.476856,-0.001853,3
-171.745,-123.706,2.476444,-0.002053,3
-171.902,-123.583,2.476037,-0.001760,3
-172.059,-123.459,2.475741,-0.001041,3
-172.216,-123.336,2.475621,-0.000103,3
-172.373,-123.213,2.475700,0.000846,3
-172.530,-123.089,2.475959,0.001584,3
-172.687,-122.966,2.476333,0.001903,3
-172.844,-122.843,2.476718,0.001735,3
-173.001,-122.720,2.477025,0.001386,3
-173.159,-122.597,2.477272,0.001137,3
-173.316,-122.473,2.477480,0.000941,3
-173.473,-122.350,2.477648,0.000740,3
-173.630,-122.227,2.477775,0.000538,3
-173.788,-122.104,2.477863,0.000338,3
-173.945,-121.981,2.477910,0.000133,3
-174.102,-121.858,2.477916,-0.000080,3
-174.259,-121.735,2.477878,-0.000285,3
-174.417,-121.612,2.477802,-0.000450,3
-174.574,-121.489,2.477698,-0.000562,3
-174.731,-121.366,2.477578,-0.000610,3
-174.889,-121.243,2.477454,-0.000605,3
-175.046,-121.120,2.477336,-0.000562,3
-175.203,-120.997,2.477230,-0.000501,3
-175.360,-120.874,2.477136,-0.000446,3
-175.517,-120.751,2.477052,-0.000396,3
-175.674,-120.628,2.476978,-0.000347,3
-175.832,-120.504,2.476913,-0.000300,3
-175.989,-120.381,2.476858,-0.000253,3
-176.146,-120.258,2.476812,-0.000206,3
-176.303,-120.135,2.476776,-0.000158,3
-176.460,-120.012,2.476749,-0.000108,3
-176.617,-119.889,2.476733,-0.000057,3
-176.775,-119.765,2.476726,-0.000012,3
-176.932,-119.642,2.476728,0.000030,3
-177.089,-119.519,2.476738,0.000063,3
-177.246,-119.396,2.476753,0.000083,3
-177.403,-119.273,2.476771,0.000098,3
-177.560,-119.150,2.476792,0.000108,3
-177.717,-119.026,2.476814,0.000115,3
-177.875,-118.903,2.476838,0.000123,3
-178.032,-118.780,2.476863,0.000133,3
-178.189,-118.657,2.476891,0.000143,3
-178.346,-118.534,2.476920,0.000150,3
-178.503,-118.411,2.476951,0.000160,3
-178.660,-118.287,2.476984,0.000170,3
-178.818,-118.164,2.477019,0.000178,3
-178.975,-118.041,2.477055,0.000188,3
-179.132,-117.918,2.477094,0.000198,3
-179.289,-117.795,2.477134,0.000206,3
