x,y,yaw,kappa,mode
-194.175,-106.379,-2.233716,0.000010,0
-194.298,-106.537,-2.233714,0.000002,0
-194.421,-106.695,-2.233715,-0.000008,0
-194.544,-106.852,-2.233717,-0.000018,0
-194.667,-107.010,-2.233722,-0.000030,0
-194.790,-107.167,-2.233729,-0.000040,0
-194.913,-107.325,-2.233738,-0.000050,0
-195.036,-107.483,-2.233749,-0.000060,0
-195.159,-107.640,-2.233762,-0.000073,0
-195.282,-107.798,-2.233778,-0.000082,0
-195.405,-107.956,-2.233795,-0.000092,0
-195.529,-108.113,-2.233815,-0.000102,0
-195.652,-108.271,-2.233836,-0.000113,0
-195.775,-108.428,-2.233860,-0.000125,0
-195.898,-108.586,-2.233886,-0.000135,0
-196.021,-108.744,-2.233914,-0.000138,0
-196.144,-108.901,-2.233941,-0.000125,0
-196.267,-109.059,-2.233964,-0.000103,0
-196.390,-109.216,-2.233982,-0.000078,0
-196.513,-109.374,-2.233995,-0.000052,0
-196.637,-109.532,-2.234003,-0.000027,0
-196.760,-109.689,-2.234006,-0.000005,0
-196.883,-109.847,-2.234005,0.000018,0
-197.006,-110.004,-2.233999,0.000043,0
-197.129,-110.162,-2.233988,0.000067,0
-197.252,-110.320,-2.233972,0.000090,0
-197.375,-110.477,-2.233952,0.000113,0
-197.498,-110.635,-2.233927,0.000137,0
-197.622,-110.792,-2.233897,0.000162,0
-197.745,-110.950,-2.233862,0.000187,0
-197.868,-111.108,-2.233822,0.000195,0
-197.991,-111.265,-2.233784,0.000173,0
-198.114,-111.423,-2.233753,0.000137,0
-198.237,-111.581,-2.233729,0.000103,0
-198.360,-111.738,-2.233712,0.000065,0
-198.483,-111.896,-2.233703,0.000030,0
-198.606,-112.053,-2.233700,-0.000005,0
-198.729,-112.211,-2.233705,-0.000042,0
-198.852,-112.369,-2.233717,-0.000078,0
-198.975,-112.526,-2.233736,-0.000115,0
-199.099,-112.684,-2.233763,-0.000150,0
-199.222,-112.842,-2.233796,-0.000185,0
-199.345,-112.999,-2.233837,-0.000223,0
-199.468,-113.157,-2.233885,-0.000258,0
-199.591,-113.314,-2.233940,-0.000295,0
-199.714,-113.472,-2.234003,-0.000300,0
-199.837,-113.630,-2.234060,-0.000250,0
-199.960,-113.787,-2.234103,-0.000180,0
-200.083,-113.945,-2.234132,-0.000110,0
-200.207,-114.102,-2.234147,-0.000037,0
-200.330,-114.260,-2.234147,0.000032,0
-200.453,-114.418,-2.234134,0.000105,0
-200.576,-114.575,-2.234105,0.000178,0
-200.699,-114.733,-2.234063,0.000248,0
-200.822,-114.890,-2.234006,0.000320,0
-200.945,-115.048,-2.233935,0.000389,0
-201.069,-115.206,-2.233850,0.000462,0
-201.192,-115.363,-2.233750,0.000535,0
-201.315,-115.521,-2.233636,0.000605,0
-201.438,-115.678,-2.233508,0.000676,0
-201.561,-115.836,-2.233366,0.000662,0
-201.684,-115.994,-2.233243,0.000520,0
-201.807,-116.151,-2.233158,0.000333,0
-201.930,-116.309,-2.233110,0.000145,0
-202.053,-116.467,-2.233100,-0.000045,0
-202.176,-116.625,-2.233128,-0.000233,0
-202.299,-116.782,-2.233193,-0.000358,0
-202.422,-116.940,-2.233271,-0.000335,0
-202.545,-117.098,-2.233327,-0.000223,0
-202.668,-117.255,-2.233360,-0.000110,0
-202.791,-117.413,-2.233371,0.000005,0
-202.914,-117.571,-2.233358,0.000123,0
-203.037,-117.728,-2.233322,0.000235,0
-203.160,-117.886,-2.233264,0.000347,0
-203.283,-118.044,-2.233183,0.000458,0
-203.406,-118.201,-2.233081,0.000370,0
-203.529,-118.359,-2.233035,-0.000020,0
-203.652,-118.517,-2.233089,-0.000519,0
-203.775,-118.675,-2.233243,-0.001021,0
-203.898,-118.832,-2.233497,-0.001519,0
-204.021,-118.990,-2.233850,-0.002017,0
-204.144,-119.147,-2.234303,-0.002517,0
-204.267,-119.305,-2.234856,-0.002880,0
-204.391,-119.462,-2.235456,-0.002888,0
-204.514,-119.620,-2.236012,-0.002667,0
-204.637,-119.777,-2.236522,-0.002438,0
-204.761,-119.934,-2.236986,-0.002200,0
-204.885,-120.092,-2.237404,-0.001974,0
-205.008,-120.249,-2.237776,-0.001747,0
-205.132,-120.406,-2.238102,-0.001517,0
-205.256,-120.563,-2.238383,-0.001287,0
-205.380,-120.720,-2.238617,-0.001057,0
-205.504,-120.877,-2.238806,-0.000831,0
-205.627,-121.034,-2.238949,-0.000598,0
-205.751,-121.191,-2.239045,-0.000367,0
-205.875,-121.348,-2.239096,-0.000140,0
-205.999,-121.505,-2.239101,0.000090,0
-206.123,-121.662,-2.239060,0.000310,0
-206.247,-121.819,-2.238977,0.000500,0
-206.371,-121.976,-2.238860,0.000672,0
-206.495,-122.133,-2.238708,0.000847,0
-206.619,-122.290,-2.238521,0.001024,0
-206.742,-122.447,-2.238299,0.001199,0
-206.866,-122.604,-2.238042,0.001372,0
-206.990,-122.761,-2.237750,0.001547,0
-207.114,-122.918,-2.237423,0.001719,0
-207.237,-123.076,-2.237062,0.001894,0
-207.361,-123.233,-2.236665,0.002073,0
-207.484,-123.390,-2.236234,0.002235,0
-207.608,-123.547,-2.235772,0.002246,0
-207.731,-123.705,-2.235335,0.002094,0
-207.854,-123.862,-2.234935,0.001906,0
-207.978,-124.020,-2.234572,0.001716,0
-208.101,-124.177,-2.234248,0.001526,0
-208.224,-124.335,-2.233962,0.001336,0
-208.347,-124.493,-2.233713,0.001151,0
-208.470,-124.650,-2.233502,0.000961,0
-208.593,-124.808,-2.233329,0.000769,0
-208.716,-124.966,-2.233194,0.000583,0
-208.839,-125.123,-2.233096,0.000393,0
-208.962,-125.281,-2.233037,0.000202,0
-209.085,-125.439,-2.233015,0.000015,0
-209.208,-125.596,-2.233031,-0.000175,0
-209.331,-125.754,-2.233085,-0.000357,0
-209.454,-125.912,-2.233174,-0.000484,0
-209.577,-126.070,-2.233279,-0.000555,0
-209.700,-126.227,-2.233396,-0.000613,0
-209.823,-126.385,-2.233524,-0.000671,0
-209.946,-126.542,-2.233664,-0.000728,0
-210.069,-126.700,-2.233815,-0.000782,0
-210.192,-126.858,-2.233977,-0.000839,0
-210.316,-127.015,-2.234151,-0.000899,0
-210.439,-127.173,-2.234337,-0.000958,0
-210.562,-127.330,-2.234534,-0.001016,0
-210.685,-127.488,-2.234743,-0.001073,0
-210.808,-127.645,-2.234963,-0.001109,0
-210.932,-127.803,-2.235187,-0.001057,0
-211.055,-127.960,-2.235386,-0.000931,0
-211.178,-128.118,-2.235559,-0.000794,0
-211.302,-128.275,-2.235704,-0.000657,0
-211.425,-128.433,-2.235822,-0.000522,0
-211.549,-128.590,-2.235913,-0.000388,0
-211.672,-128.747,-2.235977,-0.000250,0
-211.795,-128.905,-2.236013,-0.000112,0
-211.919,-129.062,-2.236022,0.000020,0
-212.042,-129.219,-2.236005,0.000157,0
-212.166,-129.377,-2.235959,0.000295,0
-212.289,-129.534,-2.235887,0.000428,0
-212.413,-129.691,-2.235788,0.000565,0
-212.536,-129.849,-2.235661,0.000703,0
-212.659,-130.006,-2.235507,0.000799,0
-212.783,-130.164,-2.235341,0.000709,0
-212.906,-130.321,-2.235223,0.000458,0
-213.029,-130.479,-2.235158,0.000195,0
-213.153,-130.636,-2.235145,-0.000073,0
-213.276,-130.793,-2.235187,-0.000338,0
-213.399,-130.951,-2.235280,-0.000472,0
-213.523,-131.108,-2.235376,-0.000417,0
-213.646,-131.266,-2.235447,-0.000293,0
-213.769,-131.423,-2.235493,-0.000170,0
-213.893,-131.581,-2.235515,-0.000045,0
-214.016,-131.738,-2.235511,0.000080,0
-214.139,-131.895,-2.235483,0.000202,0
-214.263,-132.053,-2.235430,0.000327,0
-214.386,-132.210,-2.235352,0.000453,0
-214.509,-132.368,-2.235249,0.000577,0
-214.633,-132.525,-2.235121,0.000702,0
-214.756,-132.683,-2.234968,0.000826,0
-214.879,-132.840,-2.234791,0.000948,0
-215.002,-132.998,-2.234589,0.001072,0
-215.126,-133.155,-2.234362,0.001174,0
-215.249,-133.313,-2.234119,0.000293,0
-215.372,-133.470,-2.234245,-0.002077,0
-215.495,-133.628,-2.234949,-0.004959,0
-215.619,-133.785,-2.236230,-0.007782,0
-215.742,-133.942,-2.238058,-0.009176,0
-215.866,-134.099,-2.239896,-0.008707,0
-215.990,-134.256,-2.241542,-0.007733,0
-216.115,-134.413,-2.242995,-0.006783,0
-216.239,-134.569,-2.244255,-0.005832,0
-216.364,-134.725,-2.245323,-0.004850,0
-216.489,-134.882,-2.246198,-0.003887,0
-216.614,-135.038,-2.246880,-0.002931,0
-216.739,-135.194,-2.247370,-0.001972,0
-216.865,-135.349,-2.247668,-0.001008,0
-216.990,-135.505,-2.247773,-0.000043,0
